TraesCS1A03G0227400,GO:0016020,membrane
TraesCS1A03G0230000,GO:0005737,cytoplasm
TraesCS1A03G0230800,GO:0000922,spindle pole
TraesCS1A03G0230800,GO:0005815,microtubule organizing center
TraesCS1A03G0231700,GO:0016021,integral component of membrane
TraesCS1A03G0231700,GO:0016020,membrane
TraesCS1A03G0231900,GO:0005737,cytoplasm
TraesCS1A03G0231900,GO:0005622,intracellular
TraesCS1A03G0232800,GO:0005840,ribosome
TraesCS1A03G0232800,GO:0005622,intracellular
TraesCS1A03G0233500,GO:0005666,DNA-directed RNA polymerase III complex
TraesCS1A03G0233900,GO:0005634,nucleus
TraesCS1A03G0233900,GO:0005737,cytoplasm
TraesCS1A03G0235000,GO:0005783,endoplasmic reticulum
TraesCS1A03G0238600,GO:0009523,photosystem II
TraesCS1A03G0238600,GO:0009539,photosystem II reaction center
TraesCS1A03G0238600,GO:0016021,integral component of membrane
TraesCS1A03G0239100,GO:0016020,membrane
TraesCS1A03G0239500,GO:0016020,membrane
TraesCS1A03G0241000,GO:0016021,integral component of membrane
TraesCS1A03G0241400,GO:0016020,membrane
TraesCS1A03G0242000,GO:0000930,gamma-tubulin complex
TraesCS1A03G0242000,GO:0005874,microtubule
TraesCS1A03G0245600,GO:0005874,microtubule
TraesCS1A03G0247700,GO:0016021,integral component of membrane
TraesCS1A03G0249000,GO:0005737,cytoplasm
TraesCS1A03G0250700,GO:0016020,membrane
TraesCS1A03G0253000,GO:0005634,nucleus
TraesCS1A03G0255200,GO:0005840,ribosome
TraesCS1A03G0256600,GO:0016021,integral component of membrane
TraesCS1A03G0259400,GO:0016020,membrane
TraesCS1A03G0260200,GO:0005737,cytoplasm
TraesCS1A03G0268100,GO:0016020,membrane
TraesCS1A03G0268100,GO:0016021,integral component of membrane
TraesCS1A03G0273100,GO:0005840,ribosome
TraesCS1A03G0273100,GO:0005622,intracellular
TraesCS1A03G0275500,GO:0016020,membrane
TraesCS1A03G0275500,GO:0045275,respiratory chain complex III
TraesCS1A03G0278500,GO:0016020,membrane
TraesCS1A03G0280900,GO:0005634,nucleus
TraesCS1A03G0281400,GO:0016021,integral component of membrane
TraesCS1A03G0281500,GO:0016020,membrane
TraesCS1A03G0284800,GO:0016020,membrane
TraesCS1A03G0287300,GO:0005634,nucleus
TraesCS1A03G0287800,GO:0016021,integral component of membrane
TraesCS1A03G0290200,GO:0000159,protein phosphatase type 2A complex
TraesCS1A03G0296300,GO:0016021,integral component of membrane
TraesCS1A03G0296700,GO:0005737,cytoplasm
TraesCS1A03G0297300,GO:0005634,nucleus
TraesCS1A03G0303800,GO:0005839,proteasome core complex
TraesCS1A03G0304700,GO:0016021,integral component of membrane
TraesCS1A03G0306700,GO:0000408,EKC/KEOPS complex
TraesCS1A03G0310800,GO:0005840,ribosome
TraesCS1A03G0310800,GO:0005622,intracellular
TraesCS1A03G0312000,GO:0016021,integral component of membrane
TraesCS1A03G0312000,GO:0016020,membrane
TraesCS1A03G0312100,GO:0016020,membrane
TraesCS1A03G0312600,GO:0005634,nucleus
TraesCS1A03G0313800,GO:0016020,membrane
TraesCS1A03G0316300,GO:0016020,membrane
TraesCS1A03G0316800,GO:0031361,integral component of thylakoid membrane
TraesCS1A03G0316900,GO:0031361,integral component of thylakoid membrane
TraesCS1A03G0317300,GO:0016021,integral component of membrane
TraesCS1A03G0317400,GO:0016021,integral component of membrane
TraesCS1A03G0321500,GO:0016020,membrane
TraesCS1A03G0323800,GO:0005622,intracellular
TraesCS1A03G0323800,GO:0005840,ribosome
TraesCS1A03G0324600,GO:0005634,nucleus
TraesCS1A03G0324600,GO:0042555,MCM complex
TraesCS1A03G0325800,GO:0016021,integral component of membrane
TraesCS1A03G0328000,GO:0016020,membrane
TraesCS1A03G0328200,GO:0009523,photosystem II
TraesCS1A03G0328200,GO:0016020,membrane
TraesCS1A03G0328300,GO:0016020,membrane
TraesCS1A03G0328300,GO:0009539,photosystem II reaction center
TraesCS1A03G0328300,GO:0009523,photosystem II
TraesCS1A03G0328600,GO:0016020,membrane
TraesCS1A03G0329000,GO:0005634,nucleus
TraesCS1A03G0329700,GO:0005634,nucleus
TraesCS1A03G0331200,GO:0005672,transcription factor TFIIA complex
TraesCS1A03G0336200,GO:0005634,nucleus
TraesCS1A03G0336200,GO:0000786,nucleosome
TraesCS1A03G0337200,GO:0016021,integral component of membrane
TraesCS1A03G0337700,GO:0048500,signal recognition particle
TraesCS1A03G0337700,GO:0005786,"signal recognition particle, endoplasmic reticulum targeting"
TraesCS1A03G0341000,GO:0016020,membrane
TraesCS1A03G0342300,GO:0005634,nucleus
TraesCS1A03G0344200,GO:0005887,integral component of plasma membrane
TraesCS1A03G0357800,GO:0005634,nucleus
TraesCS1A03G0360300,GO:0016020,membrane
TraesCS1A03G0360600,GO:0005622,intracellular
TraesCS1A03G0360600,GO:0000176,nuclear exosome (RNase complex)
TraesCS1A03G0363800,GO:0016021,integral component of membrane
TraesCS1A03G0368700,GO:0005634,nucleus
TraesCS1A03G0370000,GO:0005634,nucleus
TraesCS1A03G0370700,GO:0045261,"proton-transporting ATP synthase complex, catalytic core F(1)"
TraesCS1A03G0374400,GO:0005667,transcription factor complex
TraesCS1A03G0375000,GO:0015935,small ribosomal subunit
TraesCS1A03G0375000,GO:0005622,intracellular
TraesCS1A03G0375000,GO:0005840,ribosome
TraesCS1A03G0375800,GO:0005739,mitochondrion
TraesCS1A03G0375800,GO:0016021,integral component of membrane
TraesCS1A03G0376400,GO:0015935,small ribosomal subunit
TraesCS1A03G0376400,GO:0005840,ribosome
TraesCS1A03G0376400,GO:0005622,intracellular
TraesCS1A03G0381900,GO:0016021,integral component of membrane
TraesCS1A03G0383500,GO:0005874,microtubule
TraesCS1A03G0385800,GO:0005634,nucleus
TraesCS1A03G0386900,GO:0005634,nucleus
TraesCS1A03G0386900,GO:0000775,"chromosome, centromeric region"
TraesCS1A03G0391400,GO:0005737,cytoplasm
TraesCS1A03G0396400,GO:0005840,ribosome
TraesCS1A03G0396400,GO:0005622,intracellular
TraesCS1A03G0398000,GO:0005840,ribosome
TraesCS1A03G0400700,GO:0005840,ribosome
TraesCS1A03G0400900,GO:0009523,photosystem II
TraesCS1A03G0400900,GO:0009539,photosystem II reaction center
TraesCS1A03G0400900,GO:0016021,integral component of membrane
TraesCS1A03G0401000,GO:0009539,photosystem II reaction center
TraesCS1A03G0401000,GO:0016021,integral component of membrane
TraesCS1A03G0401000,GO:0009523,photosystem II
TraesCS1A03G0401100,GO:0009539,photosystem II reaction center
TraesCS1A03G0401100,GO:0009523,photosystem II
TraesCS1A03G0401100,GO:0016021,integral component of membrane
TraesCS1A03G0401200,GO:0009523,photosystem II
TraesCS1A03G0401200,GO:0016020,membrane
TraesCS1A03G0401200,GO:0009539,photosystem II reaction center
TraesCS1A03G0401300,GO:0009539,photosystem II reaction center
TraesCS1A03G0401300,GO:0009523,photosystem II
TraesCS1A03G0401300,GO:0016020,membrane
TraesCS1A03G0402000,GO:0005779,integral component of peroxisomal membrane
TraesCS1A03G0402100,GO:0005737,cytoplasm
TraesCS1A03G0402200,GO:0016020,membrane
TraesCS1A03G0403500,GO:0016020,membrane
TraesCS1A03G0404300,GO:0016020,membrane
TraesCS1A03G0407000,GO:0005634,nucleus
TraesCS1A03G0407200,GO:0005737,cytoplasm
TraesCS1A03G0407800,GO:0016020,membrane
TraesCS1A03G0408100,GO:0016020,membrane
TraesCS1A03G0412000,GO:0016020,membrane
TraesCS1A03G0420500,GO:0005634,nucleus
TraesCS1A03G0422500,GO:0005622,intracellular
TraesCS1A03G0422500,GO:0015935,small ribosomal subunit
TraesCS1A03G0422500,GO:0005840,ribosome
TraesCS1A03G0423700,GO:0015935,small ribosomal subunit
TraesCS1A03G0428400,GO:0030117,membrane coat
TraesCS1A03G0428400,GO:0030126,COPI vesicle coat
TraesCS1A03G0429000,GO:0005840,ribosome
TraesCS1A03G0429000,GO:0005622,intracellular
TraesCS1A03G0432500,GO:0005840,ribosome
TraesCS1A03G0432500,GO:0005622,intracellular
TraesCS1A03G0436400,GO:0000786,nucleosome
TraesCS1A03G0436400,GO:0005634,nucleus
TraesCS1A03G0437000,GO:0005681,spliceosomal complex
TraesCS1A03G0439700,GO:0016459,myosin complex
TraesCS1A03G0441900,GO:0016272,prefoldin complex
TraesCS1A03G0442400,GO:0005634,nucleus
TraesCS1A03G0445700,GO:0008352,katanin complex
TraesCS1A03G0445900,GO:0016020,membrane
TraesCS1A03G0447200,GO:0016020,membrane
TraesCS1A03G0447200,GO:0016021,integral component of membrane
TraesCS1A03G0448000,GO:0016021,integral component of membrane
TraesCS1A03G0448000,GO:0009523,photosystem II
TraesCS1A03G0448200,GO:0009539,photosystem II reaction center
TraesCS1A03G0448200,GO:0009523,photosystem II
TraesCS1A03G0448200,GO:0016020,membrane
TraesCS1A03G0448700,GO:0016020,membrane
TraesCS1A03G0449900,GO:0009507,chloroplast
TraesCS1A03G0450000,GO:0009507,chloroplast
TraesCS1A03G0450500,GO:0005840,ribosome
TraesCS1A03G0451800,GO:0016459,myosin complex
TraesCS1A03G0455900,GO:0005840,ribosome
TraesCS1A03G0455900,GO:0005622,intracellular
TraesCS1A03G0459800,GO:0016021,integral component of membrane
TraesCS1A03G0460400,GO:0005634,nucleus
TraesCS1A03G0461700,GO:0016020,membrane
TraesCS1A03G0471100,GO:0016021,integral component of membrane
TraesCS1A03G0479500,GO:0016020,membrane
TraesCS1A03G0486000,GO:0005789,endoplasmic reticulum membrane
TraesCS1A03G0489000,GO:0005742,mitochondrial outer membrane translocase complex
TraesCS1A03G0490000,GO:0005634,nucleus
TraesCS1A03G0490100,GO:0005618,cell wall
TraesCS1A03G0490900,GO:0016021,integral component of membrane
TraesCS1A03G0492800,GO:0005622,intracellular
TraesCS1A03G0494600,GO:0016020,membrane
TraesCS1A03G0505100,GO:0016020,membrane
TraesCS1A03G0506700,GO:0016021,integral component of membrane
TraesCS1A03G0508100,GO:0016021,integral component of membrane
TraesCS1A03G0508700,GO:0016021,integral component of membrane
TraesCS1A03G0510800,GO:0000786,nucleosome
TraesCS1A03G0520700,GO:0005622,intracellular
TraesCS1A03G0524200,GO:0005622,intracellular
TraesCS1A03G0524500,GO:0005737,cytoplasm
TraesCS1A03G0526600,GO:0048046,apoplast
TraesCS1A03G0526600,GO:0005618,cell wall
TraesCS1A03G0527100,GO:0016020,membrane
TraesCS1A03G0528400,GO:0016020,membrane
TraesCS1A03G0528900,GO:0016021,integral component of membrane
TraesCS1A03G0528900,GO:0016020,membrane
TraesCS1A03G0529100,GO:0016020,membrane
TraesCS1A03G0529300,GO:0005840,ribosome
TraesCS1A03G0529300,GO:0005622,intracellular
TraesCS1A03G0529400,GO:0016020,membrane
TraesCS1A03G0529500,GO:0016020,membrane
TraesCS1A03G0529800,GO:0005622,intracellular
TraesCS1A03G0530700,GO:0016020,membrane
TraesCS1A03G0532100,GO:0016021,integral component of membrane
TraesCS1A03G0532700,GO:0005576,extracellular region
TraesCS1A03G0532900,GO:0005576,extracellular region
TraesCS1A03G0533300,GO:0005634,nucleus
TraesCS1A03G0533500,GO:0048500,signal recognition particle
TraesCS1A03G0533500,GO:0005786,"signal recognition particle, endoplasmic reticulum targeting"
TraesCS1A03G0533600,GO:0005634,nucleus
TraesCS1A03G0538100,GO:0005634,nucleus
TraesCS1A03G0538100,GO:0000786,nucleosome
TraesCS1A03G0538900,GO:0016021,integral component of membrane
TraesCS1A03G0538900,GO:0016020,membrane
TraesCS1A03G0539600,GO:0016021,integral component of membrane
TraesCS1A03G0541600,GO:0005576,extracellular region
TraesCS1A03G0544100,GO:0016021,integral component of membrane
TraesCS1A03G0547200,GO:0005886,plasma membrane
TraesCS1A03G0548900,GO:0016021,integral component of membrane
TraesCS1A03G0551000,GO:0005576,extracellular region
TraesCS1A03G0551200,GO:0005737,cytoplasm
TraesCS1A03G0556500,GO:0016020,membrane
TraesCS1A03G0556700,GO:0016020,membrane
TraesCS1A03G0557800,GO:0030117,membrane coat
TraesCS1A03G0558000,GO:0005576,extracellular region
TraesCS1A03G0558900,GO:0005576,extracellular region
TraesCS1A03G0559000,GO:0005576,extracellular region
TraesCS1A03G0559100,GO:0005576,extracellular region
TraesCS1A03G0559500,GO:0005576,extracellular region
TraesCS1A03G0563200,GO:0016021,integral component of membrane
TraesCS1A03G0565000,GO:0005737,cytoplasm
TraesCS1A03G0567400,GO:0016020,membrane
TraesCS1A03G0568100,GO:0005634,nucleus
TraesCS1A03G0568800,GO:0005956,protein kinase CK2 complex
TraesCS1A03G0571800,GO:0016592,mediator complex
TraesCS1A03G0576000,GO:0005634,nucleus
TraesCS1A03G0576300,GO:0016020,membrane
TraesCS1A03G0576300,GO:0016021,integral component of membrane
TraesCS1A03G0576900,GO:0005737,cytoplasm
TraesCS1A03G0578800,GO:0031012,extracellular matrix
TraesCS1A03G0581700,GO:0005737,cytoplasm
TraesCS1A03G0587300,GO:0016021,integral component of membrane
TraesCS1A03G0587600,GO:0005643,nuclear pore
TraesCS1A03G0587900,GO:0005680,anaphase-promoting complex
TraesCS1A03G0591300,GO:0016020,membrane
TraesCS1A03G0591700,GO:0005840,ribosome
TraesCS1A03G0595600,GO:0000786,nucleosome
TraesCS1A03G0595700,GO:0000786,nucleosome
TraesCS1A03G0596000,GO:0000786,nucleosome
TraesCS1A03G0596300,GO:0000786,nucleosome
TraesCS1A03G0601600,GO:0005618,cell wall
TraesCS1A03G0603700,GO:0005840,ribosome
TraesCS1A03G0603700,GO:0005622,intracellular
TraesCS1A03G0605200,GO:0016020,membrane
TraesCS1A03G0605700,GO:0017119,Golgi transport complex
TraesCS1A03G0608100,GO:0005737,cytoplasm
TraesCS1A03G0610600,GO:0005737,cytoplasm
TraesCS1A03G0611000,GO:0005737,cytoplasm
TraesCS1A03G0622700,GO:0016021,integral component of membrane
TraesCS1A03G0623600,GO:0030131,clathrin adaptor complex
TraesCS1A03G0624700,GO:0016020,membrane
TraesCS1A03G0626400,GO:0005634,nucleus
TraesCS1A03G0628800,GO:0016021,integral component of membrane
TraesCS1A03G0630800,GO:0005634,nucleus
TraesCS1A03G0630900,GO:0005634,nucleus
TraesCS1A03G0635100,GO:0005634,nucleus
TraesCS1A03G0636000,GO:0008274,gamma-tubulin ring complex
TraesCS1A03G0640000,GO:0005840,ribosome
TraesCS1A03G0640000,GO:0005622,intracellular
TraesCS1A03G0640200,GO:0016020,membrane
TraesCS1A03G0642700,GO:0016021,integral component of membrane
TraesCS1A03G0643900,GO:0016020,membrane
TraesCS1A03G0646700,GO:0005743,mitochondrial inner membrane
TraesCS1A03G0646700,GO:0005750,mitochondrial respiratory chain complex III
TraesCS1A03G0649100,GO:0016021,integral component of membrane
TraesCS1A03G0650100,GO:0016021,integral component of membrane
TraesCS1A03G0650100,GO:0005783,endoplasmic reticulum
TraesCS1A03G0650300,GO:0016020,membrane
TraesCS1A03G0651100,GO:0005634,nucleus
TraesCS1A03G0652000,GO:0005634,nucleus
TraesCS1A03G0652700,GO:0016020,membrane
TraesCS1A03G0656200,GO:0005634,nucleus
TraesCS1A03G0658900,GO:0016021,integral component of membrane
TraesCS1A03G0658900,GO:0016020,membrane
TraesCS1A03G0660400,GO:0016020,membrane
TraesCS1A03G0661100,GO:0016020,membrane
TraesCS1A03G0661200,GO:0016020,membrane
TraesCS1A03G0662000,GO:0016021,integral component of membrane
TraesCS1A03G0662700,GO:0005737,cytoplasm
TraesCS1A03G0662700,GO:0005852,eukaryotic translation initiation factor 3 complex
TraesCS1A03G0663000,GO:0005874,microtubule
TraesCS1A03G0663500,GO:0005634,nucleus
TraesCS1A03G0666000,GO:0005634,nucleus
TraesCS1A03G0666000,GO:0005737,cytoplasm
TraesCS1A03G0668200,GO:0016021,integral component of membrane
TraesCS1A03G0669000,GO:0000786,nucleosome
TraesCS1A03G0669100,GO:0000786,nucleosome
TraesCS1A03G0669100,GO:0005634,nucleus
TraesCS1A03G0670400,GO:0005634,nucleus
TraesCS1A03G0672600,GO:0005618,cell wall
TraesCS1A03G0672700,GO:0005634,nucleus
TraesCS1A03G0672700,GO:0042555,MCM complex
TraesCS1A03G0673200,GO:0005634,nucleus
TraesCS1A03G0674000,GO:0016021,integral component of membrane
TraesCS1A03G0674900,GO:0016021,integral component of membrane
TraesCS1A03G0677200,GO:0030136,clathrin-coated vesicle
TraesCS1A03G0679400,GO:0016020,membrane
TraesCS1A03G0680800,GO:0016020,membrane
TraesCS1A03G0681700,GO:0016021,integral component of membrane
TraesCS1A03G0683200,GO:0016020,membrane
TraesCS1A03G0683400,GO:0016020,membrane
TraesCS1A03G0683800,GO:0016020,membrane
TraesCS1A03G0688400,GO:0016020,membrane
TraesCS1A03G0691200,GO:0005737,cytoplasm
TraesCS1A03G0693100,GO:0000786,nucleosome
TraesCS1A03G0696400,GO:0030127,COPII vesicle coat
TraesCS1A03G0698000,GO:0016020,membrane
TraesCS1A03G0698400,GO:0005737,cytoplasm
TraesCS1A03G0699200,GO:0016021,integral component of membrane
TraesCS1A03G0699400,GO:0016021,integral component of membrane
TraesCS1A03G0699700,GO:0016021,integral component of membrane
TraesCS1A03G0701000,GO:0005622,intracellular
TraesCS1A03G0701000,GO:0005840,ribosome
TraesCS1A03G0701100,GO:0005634,nucleus
TraesCS1A03G0702200,GO:0005737,cytoplasm
TraesCS1A03G0704600,GO:0016021,integral component of membrane
TraesCS1A03G0710700,GO:0005737,cytoplasm
TraesCS1A03G0712000,GO:0016020,membrane
TraesCS1A03G0712500,GO:0033180,"proton-transporting V-type ATPase, V1 domain"
TraesCS1A03G0715100,GO:0048046,apoplast
TraesCS1A03G0716700,GO:0016020,membrane
TraesCS1A03G0716700,GO:0016021,integral component of membrane
TraesCS1A03G0716900,GO:0048046,apoplast
TraesCS1A03G0718100,GO:0016020,membrane
TraesCS1A03G0718300,GO:0005622,intracellular
TraesCS1A03G0718300,GO:0005840,ribosome
TraesCS1A03G0719100,GO:0000786,nucleosome
TraesCS1A03G0719200,GO:0005622,intracellular
TraesCS1A03G0719200,GO:0005840,ribosome
TraesCS1A03G0719600,GO:0016020,membrane
TraesCS1A03G0720400,GO:0005840,ribosome
TraesCS1A03G0721500,GO:0005634,nucleus
TraesCS1A03G0721500,GO:0000786,nucleosome
TraesCS1A03G0721900,GO:0016021,integral component of membrane
TraesCS1A03G0723000,GO:0016021,integral component of membrane
TraesCS1A03G0723200,GO:0005634,nucleus
TraesCS1A03G0723200,GO:0000786,nucleosome
TraesCS1A03G0723300,GO:0005634,nucleus
TraesCS1A03G0723300,GO:0000786,nucleosome
TraesCS1A03G0725000,GO:0005634,nucleus
TraesCS1A03G0725400,GO:0005840,ribosome
TraesCS1A03G0725400,GO:0015935,small ribosomal subunit
TraesCS1A03G0725400,GO:0005622,intracellular
TraesCS1A03G0728700,GO:0016020,membrane
TraesCS1A03G0730200,GO:0005634,nucleus
TraesCS1A03G0730200,GO:0000786,nucleosome
TraesCS1A03G0730300,GO:0005634,nucleus
TraesCS1A03G0730300,GO:0000786,nucleosome
TraesCS1A03G0730400,GO:0000786,nucleosome
TraesCS1A03G0730400,GO:0005634,nucleus
TraesCS1A03G0737000,GO:0016020,membrane
TraesCS1A03G0737200,GO:0005634,nucleus
TraesCS1A03G0737200,GO:0000786,nucleosome
TraesCS1A03G0737600,GO:0005634,nucleus
TraesCS1A03G0737600,GO:0000786,nucleosome
TraesCS1A03G0738800,GO:0019867,outer membrane
TraesCS1A03G0741100,GO:0030677,ribonuclease P complex
TraesCS1A03G0741100,GO:0000172,ribonuclease MRP complex
TraesCS1A03G0741300,GO:0016020,membrane
TraesCS1A03G0741300,GO:0016021,integral component of membrane
TraesCS1A03G0741400,GO:0016020,membrane
TraesCS1A03G0741400,GO:0016021,integral component of membrane
TraesCS1A03G0741700,GO:0016021,integral component of membrane
TraesCS1A03G0741900,GO:0000145,exocyst
TraesCS1A03G0744900,GO:0005622,intracellular
TraesCS1A03G0746700,GO:0042555,MCM complex
TraesCS1A03G0746700,GO:0005634,nucleus
TraesCS1A03G0748300,GO:0005576,extracellular region
TraesCS1A03G0752000,GO:0033178,"proton-transporting two-sector ATPase complex, catalytic domain"
